HUC12,Name,Aquatic Species At Risk,Aquatic Animal Species At Risk,Aquatic Plant Species At Risk,Wetland Species At Risk,Wetland Animal Species At Risk,Wetland Plant Species At Risk,Terrestrial Species At Risk,Terrestrial Animal Species At Risk,Terrestrial Plant Species At Risk,Reptile Species At Risk,% Protected Rare Ecosystems,% Rare Ecosystem in WS,total_risk
150100021001,Spring Canyon,1,1,0,1,1,0,1,1,0,31,,0,3
150100021002,Mollies Nipple-Colorado River,1,1,0,0,0,0,1,0,1,32,,0,2
150100021003,Two Hundred and Ninemile Canyon,1,1,0,0,0,0,0,0,0,31,,0,1
150100021004,Granite Park Canyon,1,1,0,0,0,0,0,0,0,31,,0,1
150100021005,Two Hundred and Fivemile Creek-Colorado River,1,1,0,1,1,0,1,1,0,31,,0,3
150100021006,Trail Canyon,1,1,0,0,0,0,0,0,0,32,,0,1
150100021007,Three Springs Canyon-Colorado River,1,1,0,0,0,0,0,0,0,32,,0,1
150100021008,Two Hundred and Thrityone Mile Rapids,0,0,0,0,0,0,0,0,0,32,,0,0
150100021009,Two Hundred and Twentymile Canyon-Colorado River,1,1,0,0,0,0,0,0,0,32,,0,1
150100021010,Bridge Canyon-Colorado River,0,0,0,0,0,0,1,0,1,32,,0,1
150100030201,Upper White Sage Wash,0,0,0,0,0,0,2,0,2,24,,0,2
150100030202,Seaman Wash,0,0,0,0,0,0,1,0,1,24,,0,1
150100030203,Middle White Sage Wash,0,0,0,0,0,0,2,0,2,23,,0,2
150100030204,Willis Canyon,0,0,0,0,0,0,0,0,0,21,,0,0
150100030205,Rock Canyon,0,0,0,0,0,0,1,0,1,22,,0,1
150100030206,Kaibab Wash,0,0,0,0,0,0,0,0,0,23,,0,0
150100030207,Lower White Sage Wash,0,0,0,0,0,0,2,0,2,24,,0,2
150100030310,Seeps Wash,0,0,0,0,0,0,2,0,2,24,,0,2
150100030311,Willis Canyon-Johnson Wash,0,0,0,0,0,0,1,0,1,24,,0,1
150100030401,Le Fevre Canyon,0,0,0,0,0,0,1,0,1,23,,0,1
150100030402,Wildcat Canyon,0,0,0,0,0,0,1,0,1,23,,0,1
150100030403,Crowbar Point-Johnson Wash,0,0,0,0,0,0,2,0,2,23,,0,2
150100030404,Le Fevre Ridge,0,0,0,0,0,0,1,0,1,23,,0,1
150100030405,Hidden Lake,0,0,0,0,0,0,1,0,1,23,,0,1
150100030406,Jacob Canyon,0,0,0,0,0,0,0,0,0,23,,0,0
150100030407,Flat Tops-Johnson Wash,0,0,0,0,0,0,2,0,2,23,,0,2
150100030502,Lost Spring Wash,0,0,0,0,0,0,4,0,4,24,,0,4
150100030503,Cottonwood Creek,0,0,0,0,0,0,3,1,2,24,,0,3
150100030504,Sandy Canyon Wash,0,0,0,0,0,0,2,1,1,24,,0,2
150100030505,Johnson Run-Kanab Creek,0,0,0,2,2,0,5,1,4,24,,0,7
150100030601,Yellowstone Wash,0,0,0,0,0,0,1,0,1,24,,0,1
150100030602,Bulrush Wash Headwaters,0,0,0,0,0,0,1,0,1,25,,0,1
150100030603,Upper Bulrush Wash,0,0,0,0,0,0,3,0,3,24,,0,3
150100030604,Pipe Valley Wash,0,0,0,0,0,0,3,0,3,25,,0,3
150100030605,South Moccasin Wash,0,0,0,0,0,0,0,0,0,24,,0,0
150100030606,Twomile Wash and Sand Wash,0,0,0,0,0,0,0,0,0,24,,0,0
150100030607,Middle Bulrush Wash,0,0,0,0,0,0,1,0,1,24,,0,1
150100030608,Bitter Seeps Wash,0,0,0,0,0,0,0,0,0,24,,0,0
150100030609,Lower Bulrush Wash,0,0,0,0,0,0,0,0,0,24,,0,0
150100030701,Castle Canyon,0,0,0,1,1,0,1,1,0,14,,0,2
150100030702,Lookout Lakes,0,0,0,1,1,0,3,1,2,14,,0,4
150100030703,Moquitch Canyon,0,0,0,1,1,0,1,1,0,16,,0,2
150100030704,Warm Springs Canyon,0,0,0,0,0,0,0,0,0,19,,0,0
150100030705,Nail Canyon,0,0,0,0,0,0,0,0,0,19,,0,0
150100030706,Slide Canyon,0,0,0,0,0,0,1,0,1,22,,0,1
150100030707,Pigeon Canyon-Snake Gulch,0,0,0,0,0,0,1,0,1,22,,0,1
150100030801,Nates Canyon,0,0,0,0,0,0,0,0,0,26,,0,0
150100030802,Upper Hack Canyon,0,0,0,0,0,0,1,0,1,26,,0,1
150100030803,North Fork Robinson Wash,0,0,0,0,0,0,0,0,0,22,,0,0
150100030804,Little Robinson Canyon,0,0,0,0,0,0,0,0,0,26,,0,0
150100030805,Robinson Wash,0,0,0,0,0,0,0,0,0,26,,0,0
150100030806,Water Canyon,0,0,0,0,0,0,0,0,0,23,,0,0
150100030807,Lower Hack Canyon,0,0,0,0,0,0,0,0,0,24,,0,0
150100030901,Cedar Knoll,0,0,0,0,0,0,0,0,0,23,,0,0
150100030902,Little Cedar Knoll,0,0,0,0,0,0,0,0,0,23,,0,0
150100030903,Quickwater Spring-Kanab Creek,0,0,0,0,0,0,0,0,0,24,,0,0
150100030904,Rock Canyon-Kanab Creek,0,0,0,0,0,0,1,0,1,23,,0,1
150100030905,Grama Canyon,0,0,0,0,0,0,1,0,1,22,,0,1
150100030906,Little Spring Canyon-Kanab Creek,0,0,0,0,0,0,0,0,0,22,,0,0
150100031001,Sowats Canyon,0,0,0,0,0,0,0,0,0,23,,0,0
150100031002,Indian Hollow,0,0,0,0,0,0,0,0,0,25,,0,0
150100031003,Jumpup Canyon,0,0,0,0,0,0,0,0,0,24,,0,0
150100031004,Chamberlain Canyon-Kanab Creek,1,1,0,0,0,0,1,0,1,30,,0,2
150100040101,150100040101,0,0,0,0,0,0,0,0,0,25,,0,0
150100040102,Owen Dam,0,0,0,0,0,0,0,0,0,25,,0,0
150100040103,Rose Tank,0,0,0,0,0,0,0,0,0,25,,0,0
150100040104,Upper Rodgers Draw,0,0,0,0,0,0,0,0,0,25,,0,0
150100040105,Lower Rodgers Draw,0,0,0,0,0,0,0,0,0,27,,0,0
150100040201,Upper Spring Valley Wash,0,0,0,1,1,0,1,1,0,25,,0,2
150100040202,North Tank,0,0,0,0,0,0,0,0,0,26,,0,0
150100040203,Middle Spring Valley Wash,0,0,0,0,0,0,0,0,0,26,,0,0
150100040204,Rio Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040205,Lower Spring Valley Wash,0,0,0,0,0,0,0,0,0,27,,0,0
150100040301,Red Horse Wash Headwaters,0,0,0,0,0,0,0,0,0,26,,0,0
150100040302,Corbett Dam Reservoir,0,0,0,0,0,0,0,0,0,27,,0,0
150100040303,Upper Red Horse Wash,0,0,0,0,0,0,0,0,0,27,,0,0
150100040304,Curley Wallace Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040305,Little Red Horse Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040306,Middle Red Horse Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040307,Lower Red Horse Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040401,Dog Knobs Lake,0,0,0,0,0,0,0,0,0,27,,0,0
150100040402,Big Hole Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040403,Miller Wash Headwaters,0,0,0,1,1,0,1,1,0,27,,0,2
150100040404,Larsen Tank,0,0,0,0,0,0,0,0,0,28,,0,0
150100040405,Upper Miller Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040406,Middle Miller Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040407,Lower Miller Wash,0,0,0,0,0,0,1,0,1,29,,0,1
150100040501,Dogtown Wash,1,0,1,2,1,1,2,1,1,23,,0,5
150100040502,Cataract Creek Headwaters,1,0,1,2,1,1,2,1,1,23,,0,5
150100040503,Upper Red Lake Wash,0,0,0,1,1,0,1,1,0,24,,0,2
150100040504,Upper Cataract Creek,0,0,0,0,0,0,0,0,0,25,,0,0
150100040505,Smoot Lake,0,0,0,0,0,0,0,0,0,26,,0,0
150100040506,LO Draw,0,0,0,0,0,0,0,0,0,26,,0,0
150100040507,Mixon Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040508,Lower Red Lake Wash,0,0,0,0,0,0,0,0,0,27,,0,0
150100040509,Middle Cataract Creek,0,0,0,0,0,0,0,0,0,27,,0,0
150100040510,Lower Cataract Creek,0,0,0,0,0,0,1,0,1,29,,0,1
150100040601,Sand Creek,0,0,0,0,0,0,0,0,0,26,,0,0
150100040602,Upper Sandstone Wash,0,0,0,0,0,0,0,0,0,27,,0,0
150100040603,Black Tank,0,0,0,0,0,0,0,0,0,28,,0,0
150100040604,Middle Sandstone Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040605,Little Baldy Tank,0,0,0,0,0,0,0,0,0,30,,0,0
150100040606,Lower Sandstone Wash,0,0,0,0,0,0,0,0,0,29,,0,0
150100040701,Schafers Tank,0,0,0,1,1,0,1,1,0,27,,0,2
150100040702,Tule Lake,0,0,0,0,0,0,0,0,0,27,,0,0
150100040703,Horse Lake,0,0,0,0,0,0,0,0,0,27,,0,0
150100040704,Bishop Lake,0,0,0,0,0,0,0,0,0,29,,0,0
150100040705,Freeman Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040706,Upper Monument Wash,0,0,0,0,0,0,0,0,0,29,,0,0
150100040707,Paul Moore Tank,0,0,0,0,0,0,0,0,0,29,,0,0
150100040708,Lower Monument Wash,0,0,0,0,0,0,0,0,0,29,,0,0
150100040801,Bright Angel Wash,0,0,0,1,1,0,5,1,4,26,,0,6
150100040802,Coconino Wash Headwaters,0,0,0,1,1,0,3,1,2,26,,0,4
150100040803,Rain Tank Wash,0,0,0,0,0,0,0,0,0,27,,0,0
150100040804,Upper Coconino Wash,0,0,0,0,0,0,1,0,1,27,,0,1
150100040805,Gann Tank,0,0,0,0,0,0,0,0,0,26,,0,0
150100040806,Middle Coconino Wash,0,0,0,0,0,0,1,0,1,27,,0,1
150100040807,Lower Coconino Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100040808,Heather Wash (Local Drainage),0,0,0,1,1,0,1,1,0,28,,0,2
150100040901,Miller Tank,0,0,0,0,0,0,1,0,1,29,,0,1
150100040902,Big Red Hill Tank,0,0,0,0,0,0,0,0,0,29,,0,0
150100040903,Moore Tank-Havasu Creek,0,0,0,0,0,0,1,0,1,29,,0,1
150100040904,Little Harpo Canyon-Havasu Creek,0,0,0,0,0,0,1,0,1,29,,0,1
150100040905,Rosebud Tank,0,0,0,0,0,0,0,0,0,28,,0,0
150100040906,Broken Axle Tank,0,0,0,0,0,0,0,0,0,27,,0,0
150100040907,Little Redlands Tank,0,0,0,0,0,0,0,0,0,28,,0,0
150100040908,Tank Number Thirteen and One-Half,0,0,0,0,0,0,1,0,1,27,,0,1
150100040909,W Triangle Tank-Havasu Creek,0,0,0,0,0,0,1,0,1,27,,0,1
150100040910,Baldy Basin-Havasu Creek,0,0,0,0,0,0,0,0,0,27,,0,0
150100041001,Hazen Hole Tank,0,0,0,0,0,0,0,0,0,25,,0,0
150100041002,Black Tank Wash,0,0,0,0,0,0,0,0,0,28,,0,0
150100041003,Moqui Trail Canyon,0,0,0,0,0,0,0,0,0,28,,0,0
150100041004,Pasture Wash,0,0,0,1,1,0,1,1,0,27,,0,2
150100041005,Driftwood Canyon,0,0,0,0,0,0,0,0,0,28,,0,0
150100041006,Disquiba Canyon-Havasu Creek,0,0,0,0,0,0,0,0,0,28,,0,0
150100041101,Pothole Point,0,0,0,0,0,0,0,0,0,27,,0,0
150100041102,Lee Canyon,0,0,0,1,1,0,1,1,0,27,,0,2
150100041103,Hualapai Canyon,0,0,0,0,0,0,0,0,0,28,,0,0
150100041104,Lower Hualapai Canyon,0,0,0,0,0,0,0,0,0,29,,0,0
150100041105,Putesoy Canyon-Havasu Creek,0,0,0,0,0,0,0,0,0,28,,0,0
150100041106,Upper Little Coyote Canyon,0,0,0,0,0,0,0,0,0,29,,0,0
150100041107,Lower Little Coyote Canyon,0,0,0,0,0,0,0,0,0,30,,0,0
150100041108,Schoolhouse Canyon-Havasu Creek,1,1,0,0,0,0,1,0,1,31,,0,2
150100050101,West Water Canyon,0,0,0,0,0,0,0,0,0,32,,0,0
150100050102,Quail Tank,0,0,0,0,0,0,0,0,0,34,,0,0
150100050103,North Tank,0,0,0,1,1,0,1,1,0,33,,0,2
150100050104,Hindu Canyon,0,0,0,0,0,0,0,0,0,33,,0,0
150100050105,Milkweed Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050106,Upper Spencer Canyon,0,0,0,0,0,0,0,0,0,33,,0,0
150100050107,Meriwhitica Canyon,0,0,0,1,1,0,1,1,0,34,,0,2
150100050108,Lower Spencer Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050201,Separation Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050202,Twin Spring Canyon,0,0,0,0,0,0,0,0,0,33,,0,0
150100050203,Green Spring Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050204,Surprise Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050205,Lost Creek,0,0,0,1,1,0,1,1,0,35,,0,2
150100050206,Reference Point Creek,0,0,0,0,0,0,0,0,0,34,,0,0
150100050207,Separation Rapids-Colorado River,0,0,0,0,0,0,0,0,0,35,,0,0
150100050301,Burnt Spring Canyon,0,0,0,1,1,0,1,1,0,34,,0,2
150100050302,Salt Creek-Colorado River,0,0,0,1,1,0,1,1,0,34,,0,2
150100050303,Quartermaster Canyon,0,0,0,1,1,0,1,1,0,34,,0,2
150100050304,Tincanebitts Canyon,0,0,0,0,0,0,0,0,0,33,,0,0
150100050305,Dry Canyon,0,0,0,0,0,0,0,0,0,34,,0,0
150100050306,Granite Tank,0,0,0,1,1,0,1,1,0,34,,0,2
150100050307,Cave Canyon,0,0,0,1,1,0,1,1,0,34,,0,2
150100050308,Waterfall Rapids-Colorado River,0,0,0,1,1,0,1,1,0,34,,0,2
150100050401,Iron Spring Wash,0,0,0,0,0,0,0,0,0,32,,0,0
150100050402,Upper Grapevine Wash,0,0,0,0,0,0,0,0,0,32,,0,0
150100050403,Grapevine Mesa,0,0,0,0,0,0,0,0,0,34,,0,0
150100050404,Middle Grapevine Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100050405,Lower Grapevine Wash,1,1,0,2,2,0,3,2,1,35,,0,6
150100050501,Pearce Canyon,1,1,0,2,2,0,1,1,0,35,,0,4
150100050502,Balanced Rock Canyon,0,0,0,0,0,0,1,0,1,35,,0,1
150100050503,Snap Canyon,0,0,0,1,1,0,3,2,1,35,,0,4
150100050504,Gods Pocket-Colorado River,1,1,0,2,2,0,3,2,1,35,,0,6
150100050601,Upper Hualapai Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150100050602,White Elephant Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100050603,Middle Hualapai Wash,0,0,0,0,0,0,0,0,0,33,,0,0
150100050604,Lower Hualapai Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100050701,Million Hills Wash,1,1,0,3,2,1,2,1,1,35,,0,6
150100050702,Bradley Bay-Colorado River,1,1,0,2,2,0,2,2,0,35,,0,5
150100050703,Cottonwood Wash,1,1,0,2,1,1,1,0,1,35,,0,4
150100050704,Scanlon Wash-Colorado River,1,1,0,1,1,0,0,0,0,35,,0,2
150100050705,Salt Spring Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100050706,Spring Canyon-Colorado River,0,0,0,0,0,0,0,0,0,34,,0,0
150100050707,Gateway Cove-Colorado River,0,0,0,0,0,0,0,0,0,34,,0,0
150100050708,Trail Rapids Wash,0,0,0,0,0,0,2,2,0,34,,0,2
150100050709,Grebe Bay-Colorado River,0,0,0,0,0,0,1,0,1,34,,0,1
150100050801,Whitney Pocket,0,0,0,0,0,0,1,1,0,35,,0,1
150100050802,Black Ridge,0,0,0,0,0,0,1,1,0,35,,0,1
150100050803,Pussy Willow Wash-Mud Wash,0,0,0,0,0,0,1,1,0,35,,0,1
150100050804,Gold Butte Wash,0,0,0,0,0,0,4,4,0,35,,0,4
150100050805,Wechech Basin-Mud Wash,1,0,1,1,0,1,6,4,2,35,,0,8
150100050806,Long Bottom-Virgin River,0,0,0,2,2,0,2,1,1,35,,0,4
150100050901,Saint Thomas Wash-Virgin River,1,0,1,5,4,1,8,6,2,34,,0,14
150100050902,Three Corner Hole-Virgin River,0,0,0,0,0,0,1,1,0,35,,0,1
150100050903,Valley of Fire Wash,0,0,0,0,0,0,5,4,1,35,,0,5
150100050904,Lime Wash,0,0,0,1,0,1,2,0,2,35,,0,3
150100050905,Rogers Wash-Virgin River,2,1,1,2,1,1,6,3,3,35,,0,10
150100051001,Bitter Spring Valley,0,0,0,0,0,0,4,4,0,34,,0,4
150100051002,White Basin,0,0,0,0,0,0,2,2,0,34,,0,2
150100051003,Upper Echo Wash,0,0,0,0,0,0,1,1,0,34,,0,1
150100051004,Lower Echo Wash,0,0,0,0,0,0,3,3,0,34,,0,3
150100051101,Quail Springs Wash,0,0,0,1,0,1,2,0,2,35,,0,3
150100051102,Cataract Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150100051103,Catclaw Wash-Virgin River,0,0,0,0,0,0,0,0,0,35,,0,0
150100051104,Twin Springs Wash,0,0,0,1,0,1,1,0,1,35,,0,2
150100051105,Cleopatra Wash-Virgin River,0,0,0,0,0,0,1,0,1,35,,0,1
150100051201,Upper Gypsum Wash,0,0,0,0,0,0,2,2,0,34,,0,2
150100051202,Gale Hills,0,0,0,0,0,0,1,1,0,34,,0,1
150100051203,Lower Gypsum Wash,1,1,0,1,1,0,3,3,0,34,,0,5
150100051204,Government Wash,1,1,0,1,1,0,3,3,0,34,,0,5
150100051205,Lava Butte Wash-Colorado River,1,1,0,1,1,0,3,3,0,34,,0,5
150100051301,Bonelli Bay,0,0,0,0,0,0,1,1,0,34,,0,1
150100051302,Pool Islands,0,0,0,0,0,0,0,0,0,34,,0,0
150100051303,Petroglyph Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100051304,Boulder Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100051305,West Gypsum Bay-Colorado River,0,0,0,0,0,0,1,0,1,34,,0,1
150100051306,Boulder Canyon-Colorado River,0,0,0,0,0,0,1,1,0,34,,0,1
150100051307,Callville Wash,0,0,0,0,0,0,2,2,0,34,,0,2
150100051308,West End Wash,0,0,0,0,0,0,0,0,0,34,,0,0
150100051309,Hemenway Wash,0,0,0,0,0,0,1,1,0,34,,0,1
150100051310,Kingman Wash-Colorado River,1,1,0,1,1,0,1,1,0,34,,0,3
150100060101,Hobble Canyon,0,0,0,0,0,0,0,0,0,30,,0,0
150100060102,Upper Pocum Wash,0,0,0,0,0,0,2,0,2,30,,0,2
150100060103,Lower Pocum Wash,0,0,0,0,0,0,0,0,0,31,,0,0
150100060201,Lower Hidden Canyon,0,0,0,0,0,0,0,0,0,26,,0,0
150100060202,Jump Canyon,0,0,0,0,0,0,0,0,0,31,,0,0
150100060203,Upper Hidden Canyon,0,0,0,0,0,0,1,0,1,31,,0,1
150100060301,Horse Spring Wash,0,0,0,1,0,1,2,1,1,34,,0,3
150100060302,Upper Black Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150100060303,The Cockscomb,0,0,0,0,0,0,0,0,0,31,,0,0
150100060304,Lower Black Wash,1,1,0,0,0,0,0,0,0,31,,0,1
150100060401,Tom and Cull Wash,0,0,0,0,0,0,0,0,0,30,,0,0
150100060402,Cow Canyon,0,0,0,0,0,0,0,0,0,31,,0,0
150100060403,Upper Cottonwood Wash,0,0,0,0,0,0,1,0,1,30,,0,1
150100060404,Cedar Wash,0,0,0,0,0,0,2,1,1,31,,0,2
150100060405,Middle Cottonwood Wash,0,0,0,0,0,0,2,1,1,32,,0,2
150100060406,Pakoon Wash,0,0,0,0,0,0,2,1,1,31,,0,2
150100060407,Lower Cottonwood Wash,1,1,0,0,0,0,1,1,0,31,,0,2
150100060501,150100060501,0,0,0,0,0,0,1,1,0,31,,0,1
150100060502,Olaf Knolls,0,0,0,0,0,0,1,1,0,31,,0,1
150100060503,Squaw Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
150100060504,Grand Wash Cliffs-Grand Wash,0,0,0,0,0,0,1,1,0,31,,0,1
150100060505,Grand Gulch Wash-Grand Wash,1,1,0,0,0,0,3,1,2,31,,0,4
150100060601,Garden Wash,0,0,0,1,0,1,2,1,1,33,,0,3
150100060602,Upper Pigeon Canyon,0,0,0,0,0,0,1,0,1,30,,0,1
150100060603,Lower Pigeon Canyon,0,0,0,0,0,0,0,0,0,33,,0,0
150100060604,Lower Pigeon Wash,3,2,1,2,1,1,4,1,3,35,,0,9
150100060605,Lower Grand Wash-Grand Wash Bay,4,3,1,4,3,1,5,2,3,34,,0,13
150100070101,Grand Canyon Caverns,0,0,0,0,0,0,0,0,0,27,,0,0
150100070102,Nelson Canyon,0,0,0,0,0,0,0,0,0,29,,0,0
150100070103,Yampai Canyon,0,0,0,0,0,0,0,0,0,28,,0,0
150100070104,Town of Peach Springs-Truxton Wash,0,0,0,0,0,0,0,0,0,29,,0,0
150100070105,Rock Canyon,0,0,0,0,0,0,0,0,0,36,,0,0
150100070106,Mud Tank,0,0,0,0,0,0,0,0,0,34,,0,0
150100070107,Dead Cow Tank,0,0,0,0,0,0,0,0,0,36,,0,0
150100070108,Cherokee Wash-Truxton Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150100070109,Wright Canyon,0,0,0,0,0,0,0,0,0,37,,0,0
150100070110,Crozier Canyon Spring-Truxton Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150100070201,Gaddis Spring,0,0,0,0,0,0,0,0,0,36,,0,0
150100070202,Town of Hilltop,0,0,0,0,0,0,1,1,0,37,,0,1
150100070203,Upper Frees Wash,0,0,0,1,1,0,1,1,0,36,,0,2
150100070204,Butte Tank,0,0,0,0,0,0,1,1,0,37,,0,1
150100070205,Fence Line Tank,0,0,0,0,0,0,0,0,0,36,,0,0
150100070206,Five Wells,0,0,0,0,0,0,0,0,0,36,,0,0
150100070207,North Water Spring,0,0,0,0,0,0,0,0,0,36,,0,0
150100070208,Middle Frees Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150100070209,Foo Tank,0,0,0,0,0,0,0,0,0,36,,0,0
150100070210,Vock Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150100070211,Lower Frees Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150100070301,Hackberry Wash,0,0,0,0,0,0,1,1,0,41,,0,1
150100070302,Cottonwood Creek-Truxton Wash,0,0,0,1,1,0,1,1,0,37,,0,2
150100070303,Mine Spring-Truxton Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150100070304,Black Rock Spring-Truxton Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150100070305,Cane Spring Wash-Truxton Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150100070400,Red Lake (Local Drainage),1,0,1,2,1,1,2,1,1,35,,0,5
150100090101,Potato Valley,0,0,0,0,0,0,0,0,0,23,,0,0
150100090102,Upper Langs Run,0,0,0,0,0,0,0,0,0,22,,0,0
150100090103,Smith Tank,0,0,0,0,0,0,0,0,0,24,,0,0
150100090104,Middle Langs Run,0,0,0,0,0,0,1,0,1,24,,0,1
150100090105,Lonesome Valley,0,0,0,0,0,0,1,0,1,27,,0,1
150100090106,Upper Little Clayhole Wash,0,0,0,0,0,0,0,0,0,26,,0,0
150100090107,West Fork Black Canyon,0,0,0,0,0,0,0,0,0,25,,0,0
150100090108,Cabin Valley,0,0,0,0,0,0,0,0,0,27,,0,0
150100090109,Lower Little Clayhole Wash,0,0,0,0,0,0,1,0,1,27,,0,1
150100090110,Lower Langs Run,0,0,0,0,0,0,1,0,1,27,,0,1
150100090201,Clayhole Wash-Nyborg Pond,0,0,0,0,0,0,0,0,0,25,,0,0
150100090202,Big Dike Reservoir-Clayhole Wash,0,0,0,0,0,0,1,0,1,27,,0,1
150100090203,Foremaster Tank,0,0,0,0,0,0,1,0,1,26,,0,1
150100090204,Flat Top Draw,0,0,0,0,0,0,1,0,1,26,,0,1
150100090205,Upper Clayhole Valley-Clayhole Wash,0,0,0,0,0,0,0,0,0,26,,0,0
150100090206,Rockhole Pocket Reservoir,0,0,0,0,0,0,1,0,1,26,,0,1
150100090207,Upper Sandridge Wash,0,0,0,0,0,0,3,0,3,26,,0,3
150100090208,Lower Sandridge Wash,0,0,0,0,0,0,1,0,1,26,,0,1
150100090209,Harolds Reservoir-Clayhole Wash,0,0,0,0,0,0,1,0,1,26,,0,1
150100090210,Turn of the Wash-Clayhole Wash,0,0,0,0,0,0,2,0,2,26,,0,2
150100090301,Rosy Canyon,0,0,0,0,0,0,0,0,0,25,,0,0
150100090302,Parashont Canyon,0,0,0,0,0,0,1,0,1,25,,0,1
150100090303,Upper Short Creek,0,0,0,0,0,0,0,0,0,26,,0,0
150100090304,Lakes of Short Creek-Cottonwood Wash,0,0,0,0,0,0,1,0,1,26,,0,1
150100090305,Middle Short Creek,0,0,0,0,0,0,1,0,1,26,,0,1
150100090306,Cottonwood Wash,0,0,0,0,0,0,1,0,1,26,,0,1
150100090307,Lower Short Creek,0,0,0,0,0,0,1,0,1,26,,0,1
150100090401,Nutter Reservoir,0,0,0,0,0,0,0,0,0,27,,0,0
150100090402,Alcorn Pond-Hurricane Wash,0,0,0,0,0,0,1,0,1,28,,0,1
150100090403,Cinder Knoll Pond,0,0,0,0,0,0,0,0,0,26,,0,0
150100090404,Atkin Larson Tank,0,0,0,0,0,0,0,0,0,26,,0,0
150100090405,Keller Pond-Hurricane Wash,0,0,0,0,0,0,0,0,0,25,,0,0
150100090406,Salaratus Draw,0,0,0,0,0,0,2,0,2,27,,0,2
150100090407,Sunshine Draw-Hurricane Wash,0,0,0,0,0,0,2,0,2,27,,0,2
150100090408,Dutchman Draw,0,0,0,0,0,0,2,0,2,26,,0,2
150100090409,Rock Crossing Reservoir-Hurricane Wash,0,0,0,0,0,0,2,0,2,27,,0,2
150100090410,Jackson Tank,0,0,0,0,0,0,2,0,2,27,,0,2
150100090411,Gyp Packets,0,0,0,0,0,0,0,0,0,30,,0,0
150100090412,Black Rock Canyon-Hurricane Wash,0,0,0,0,0,0,1,0,1,30,,0,1
150100090501,Upper Sullivan Draw,0,0,0,0,0,0,0,0,0,25,,0,0
150100090502,Sevy Draw,0,0,0,0,0,0,2,0,2,26,,0,2
150100090503,Upper Main Street Valley,0,0,0,0,0,0,2,0,2,26,,0,2
150100090504,Upper Wolf Hole Valley,0,0,0,0,0,0,0,0,0,25,,0,0
150100090505,Lower Sullivan Draw,0,0,0,0,0,0,0,0,0,25,,0,0
150100090506,Lower Wolf Hole Valley,0,0,0,0,0,0,0,0,0,25,,0,0
150100090507,Lower Main Street Valley,0,0,0,0,0,0,2,0,2,26,,0,2
150100090508,Quail Draw,0,0,0,0,0,0,1,0,1,31,,0,1
150100090509,Upper Dutchman Draw,0,0,0,0,0,0,0,0,0,30,,0,0
150100090510,Lower Dutchman Draw,0,0,0,0,0,0,1,1,0,30,,0,1
150100090601,Cottonwood Canyon,0,0,0,0,0,0,2,1,1,30,,0,2
150100090602,Upper Fort Pearce Wash,0,0,0,0,0,0,2,1,1,30,,0,2
150100090604,Middle Fort Pearce Wash,0,0,0,0,0,0,2,0,2,30,,0,2
150100090605,Lower Fort Pearce Wash,1,1,0,2,2,0,5,3,2,32,,0,8
150100100101,Pine Park Canyon,1,1,0,0,0,0,1,0,1,24,,0,2
150100100102,Headwaters Wash,1,1,0,0,0,0,0,0,0,23,,0,1
150100100104,Deep Canyon-Beaver Dam Wash,1,1,0,0,0,0,1,0,1,29,,0,2
150100100105,Bunker Peak Wash,0,0,0,1,1,0,2,1,1,30,,0,3
