HUC12,Name-12,HUC8,Name,ForestChange,WetlandsChange,HabitatConditionIndex,At-RiskAquaticSpecies,At-RiskAquaticAnimalSpecies,At-RiskAquatiPlantSpecies,At-RiskWetlandSpecies,At-RiskWetlandAnimalSpecies,At-RiskWetlandPlantSpecies,At-RiskTerrestrialSpecies,At-RiskTerrestrialAnimalSpecies,At-RiskTerrestrialPlantSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS,Urban2011,UrbanChange,DevelopedHI,DevelopedMI,DevelopedLI,DevelopedOpenSpace
140100030201,South Fork Eagle River,14010003,Eagle,0,0,4.54,0,0,0,0,0,0,0,0,0,0,,0,1.659811717,0,0,0.01462389178,0.1425829449,1.502604881
140100030204,French Creek-Homestake Creek,14010003,Eagle,0.06,0,4.85,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100030205,Whitney Creek-Homestake Creek,14010003,Eagle,-0.02,-0.02,4.87,0,0,0,0,0,0,0,0,0,0,,0,1.037390654,0,0,0.04327925612,0.2583640441,0.7357473541
140100030301,Beaver Creek-Eagle Creek,14010003,Eagle,-0.19,-0.04,4.5,0,0,0,0,0,0,0,0,0,0,,0,6.812457895,0.37,0.2756905218,1.566046536,2.46877753,2.501943307
140100030302,June Creek-Eagle River,14010003,Eagle,0.04,0.05,4.36,0,0,0,0,0,0,0,0,0,0,,0,6.753324632,0,0.08818653215,1.089985537,3.086528625,2.488623937
140100030303,Lake Creek,14010003,Eagle,0.16,0,4.76,0,0,0,0,0,0,0,0,0,0,,0,0.26700284,0,0.003541151724,0.05595019724,0.1288979228,0.07861356828
140100030304,Berry Creek-Eagle River,14010003,Eagle,0.05,0.21,4.41,0,0,0,0,0,0,0,0,0,0,,0,12.62008234,0.86,0.2763799939,1.719274169,6.036520281,4.587907899
140100030305,Squaw Creek-Eagle River,14010003,Eagle,-0.08,0.1,4.4,0,0,0,0,0,0,0,0,0,0,,0,8.110911866,0.06,0.02963972909,0.5720467715,2.326718734,5.182506632
140100030306,Red Canyon Creek-Eagle River,14010003,Eagle,-0.97,-0.01,4.44,0,0,0,0,0,0,0,0,0,0,,0,7.775043296,2.24,0.02430650503,0.4982833531,1.48117765,5.771275788
140100030405,Abrams Creek-Brush Creek,14010003,Eagle,0,-0.08,4.52,0,0,0,0,0,0,0,0,0,0,,0,2.284259564,0.49,0.01385449319,0.3758031277,0.8104878513,1.084114092
140100030502,Middle Gypsum Creek,14010003,Eagle,0.1,0,4.84,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100030503,Lower Gypsum Creek,14010003,Eagle,-0.09,-0.09,4.48,0,0,0,0,0,0,0,0,0,0,,0,4.408039513,2.82,0.03423150276,0.4097999902,1.139420021,2.824587999
140100030602,Eby Creek,14010003,Eagle,0.02,0,4.63,0,0,0,0,0,0,0,0,0,0,,0,0.2310117017,0,0.002158987866,0.05613368453,0.1079493933,0.06476963599
140100030603,Mile Creek-Eagle River,14010003,Eagle,-0.03,0.02,4.58,0,0,0,0,0,0,0,0,0,0,,0,2.941955836,0.15,0.07444794953,0.4353312303,1.216403785,1.215772871
140100030604,Cottonwood Creek,14010003,Eagle,0,0,4.6,0,0,0,0,0,0,0,0,0,0,,0,0.1305483029,0,0,0.02175805048,0.06923016061,0.03956009178
140100030605,Spring Creek-Eagle River,14010003,Eagle,-0.03,-0.14,4.36,0,0,0,0,0,0,0,0,0,0,,0,8.831268501,2.57,0.5821730073,2.371450499,3.616927968,2.260717027
140100030606,Outlet Eagle River,14010003,Eagle,0.47,-0.02,4.1,0,0,0,0,0,0,0,0,0,0,,0,3.639431795,0,0.1007455168,0.9558230909,1.826012492,0.7568506951
140100030401,West Brush Creek,14010003,Eagle,0.07,0,4.69,0,0,0,0,0,0,1,1,0,1,,0,0,0,0,0,0,0
140100030501,Upper Gypsum Creek,14010003,Eagle,0.13,0,4.75,0,0,0,0,0,0,1,1,0,1,,0,0,0,0,0,0,0
140100030101,Upper Gore Creek,14010003,Eagle,-0.18,0,4.71,0,0,0,1,1,0,1,1,0,2,,0,2.494376607,0,0.02410025707,0.3404161311,0.3735539846,1.756306234
140100030102,Middle Gore Creek,14010003,Eagle,-0.08,0,4.43,0,0,0,1,1,0,1,1,0,2,,0,4.034405079,0.01,0.07437188096,0.8331806374,1.629714261,1.497138299
140100030103,Lower Gore Creek,14010003,Eagle,-1.32,0,4.34,0,0,0,1,1,0,1,1,0,2,,0,4.431814806,0.01,0.2198085092,1.327762211,1.747576661,1.136667426
140100030202,East Fork Eagle River,14010003,Eagle,-0.03,0.06,4.68,0,0,0,1,1,0,1,1,0,2,,0,0.02364066194,0,0,0,0,0.02364066194
140100030203,Turkey Creek,14010003,Eagle,-0.05,0.06,4.78,0,0,0,1,1,0,1,1,0,2,,0,0.0506055007,0,0,0.002353744219,0.01882995375,0.02942180273
140100030206,Resolution Creek-Eagle River,14010003,Eagle,-0.02,0,4.68,0,0,0,1,1,0,1,1,0,2,,0,1.147235718,0,0.001070182573,0.04494766807,0.2033346889,0.8978831789
140100030207,Two Elk Creek,14010003,Eagle,0.03,0,4.93,0,0,0,1,1,0,1,1,0,2,,0,0.01981505945,0,0,0,0,0.01981505945
140100030208,Cross Creek,14010003,Eagle,0.09,0,4.96,0,0,0,1,1,0,1,1,0,2,,0,0.1216175129,0,0,0.006080875646,0.05776831864,0.05776831864
140100030209,West Grouse Creek-Eagle River,14010003,Eagle,0.03,-0.02,4.82,0,0,0,1,1,0,1,1,0,2,,0,2.163982453,0,0.02869202135,0.2333114368,0.6780377678,1.223941227
140100030403,Salt Creek,14010003,Eagle,-0.05,0.06,4.51,0,0,0,1,1,0,1,1,0,2,,0,2.139357384,0,0,0,0.09378891027,2.045568474
140100030404,Frost Creek-Brush Creek,14010003,Eagle,0,0,4.61,0,0,0,1,1,0,1,1,0,2,,0,0,0,0,0,0,0
140100030601,Alkali Creek,14010003,Eagle,0,0.01,4.57,0,0,0,1,1,0,1,1,0,2,,0,0.6378156537,0,0,0.01914212646,0.2580358647,0.3606376625
140100030402,East Brush Creek,14010003,Eagle,0,0,4.6,0,0,0,1,1,0,2,2,0,3,,0,0,0,0,0,0,0
140100040101,Lincoln Creek,14010004,Roaring Fork,0.05,-0.1,4.94,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040103,Difficult Creek,14010004,Roaring Fork,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040104,Weller Lake-Roaring Fork River,14010004,Roaring Fork,0,-0.01,4.66,0,0,0,0,0,0,0,0,0,0,,0,2.800339435,0,0,0.08243423445,0.6570493393,2.060855861
140100040105,Hunter Creek,14010004,Roaring Fork,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0.3225078208,0,0.002418808656,0.04998871223,0.1556100235,0.1144902764
140100040106,Roaring Fork River above Aspen,14010004,Roaring Fork,0,0,4.54,0,0,0,0,0,0,0,0,0,0,,0,6.126235044,0,0.3877100096,1.373660733,2.411723017,1.953141285
140100040201,Conundrum Creek,14010004,Roaring Fork,0,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040203,Outlet Castle Creek,14010004,Roaring Fork,-0.07,-0.05,4.57,0,0,0,0,0,0,0,0,0,0,,0,2.066015657,0.13,0.008070373658,0.1614074732,1.133887499,0.7626503107
140100040302,Willow Creek-Maroon Creek,14010004,Roaring Fork,0.03,0,4.86,0,0,0,0,0,0,0,0,0,0,,0,4.853225891,0,0.04970959133,0.3335775208,1.178640573,3.291298205
140100040401,Headwaters Snowmass Creek,14010004,Roaring Fork,-0.01,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040402,Capitol Creek,14010004,Roaring Fork,-0.03,0,4.59,0,0,0,0,0,0,0,0,0,0,,0,0.6261527548,0,0,0.001891700166,0.1626862142,0.4615748404
140100040403,Outlet Snowmass Creek,14010004,Roaring Fork,-0.02,0,4.58,0,0,0,0,0,0,0,0,0,0,,0,0.3241956076,0,0,0.008606963033,0.09037311185,0.2252155327
140100040501,Headwaters Fryingpan River,14010004,Roaring Fork,-0.01,-0.03,4.84,0,0,0,0,0,0,0,0,0,0,,0,0.1165322457,0,0,0.001533319022,0.002299978534,0.1126989481
140100040502,North Fork Fryingpan River,14010004,Roaring Fork,0.02,0,4.77,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040504,Deeds Creek-Fryingpan River,14010004,Roaring Fork,0,-0.07,4.79,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040506,Rocky Fork Creek-Fryingpan River,14010004,Roaring Fork,-0.01,0,4.78,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040507,Taylor Creek-Fryingpan River,14010004,Roaring Fork,-0.01,0,4.68,0,0,0,0,0,0,0,0,0,0,,0,0.6768423234,0,0.009866506171,0.08189200122,0.4005801506,0.1845036654
140100040601,Woody Creek,14010004,Roaring Fork,-0.02,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,0.1114500654,0,0,0,0.02643366935,0.08501639602
140100040602,Brush Creek-Roaring Fork River,14010004,Roaring Fork,-0.02,0.01,4.31,0,0,0,0,0,0,0,0,0,0,,0,11.65842671,0.15,0.2500620383,1.160593277,4.004810354,6.24296104
140100040603,Dry Woody Creek-Roaring Fork River,14010004,Roaring Fork,-0.03,0,4.63,0,0,0,0,0,0,0,0,0,0,,0,3.279142503,0,0.02117677722,0.458558676,0.8658043917,1.933602659
140100040703,Yule Creek-Crystal River,14010004,Roaring Fork,-0.17,0,4.77,0,0,0,0,0,0,0,0,0,0,,0,1.050951655,0,0,0.02206587948,0.2611984338,0.7676873419
140100040704,Coal Creek,14010004,Roaring Fork,-0.18,0,4.63,0,0,0,0,0,0,0,0,0,0,,0,0.09240580465,0,0,0.006507451031,0.04034619639,0.04555215722
140100040707,Nettle Creek-Crystal River,14010004,Roaring Fork,0,0,4.67,0,0,0,0,0,0,0,0,0,0,,0,1.16597822,0,0,0.001877581675,0.2797596695,0.8843409688
140100040708,Thompson Creek,14010004,Roaring Fork,0,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,0.006746151321,0,0,0,0.004497434214,0.002248717107
140100040709,Edgerton Creek-Crystal River,14010004,Roaring Fork,0.02,-0.01,4.39,0,0,0,0,0,0,0,0,0,0,,0,2.291755488,0,0,0.1668304076,0.709956068,1.414969013
140100040801,Sopris Creek,14010004,Roaring Fork,-0.15,0,4.74,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040901,Coulter Creek,14010004,Roaring Fork,0.56,0.12,4.57,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040902,Mill Creek-Cattle Creek,14010004,Roaring Fork,0.02,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100040903,Fisher Creek-Cattle Creek,14010004,Roaring Fork,0.06,0,4.32,0,0,0,0,0,0,0,0,0,0,,0,0.4536719694,0.09,0.01386770212,0.150563623,0.1782990273,0.110941617
140100041001,Fourmile Creek,14010004,Roaring Fork,0.06,0,4.49,0,0,0,0,0,0,0,0,0,0,,0,0.1222767749,0,0,0,0.009334104953,0.1129426699
140100041002,Red Canyon,14010004,Roaring Fork,-0.04,0.41,4.39,0,0,0,0,0,0,0,0,0,0,,0,0.1251961406,0,0.001669281875,0.0333856375,0.05341702,0.03672420125
140100041003,Outlet Roaring Fork River,14010004,Roaring Fork,0.14,-0.19,4.37,0,0,0,0,0,0,0,0,0,0,,0,6.26032489,0.57,0.3691148128,1.294052863,2.605313877,1.991843337
140100040102,Headwaters Roaring Fork River,14010004,Roaring Fork,0,0.16,4.79,0,0,0,0,0,0,1,0,1,1,,0,2.021177692,0,0,0.004829576325,0.0386366106,1.977711505
140100040202,Express Creek-Castle Creek,14010004,Roaring Fork,-0.01,0,4.68,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
140100040301,Headwaters Maroon Creek,14010004,Roaring Fork,-0.02,0,4.96,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
140100040503,Lime Creek,14010004,Roaring Fork,0,-0.02,4.8,0,0,0,0,0,0,1,1,0,1,,0,0,0,0,0,0,0
140100040505,Ruedi Reservoir,14010004,Roaring Fork,0,-0.01,4.72,0,0,0,0,0,0,1,1,0,1,,0,0.02389239382,0,0,0.001937221121,0.007748884484,0.01420628822
140100040702,North Fork Crystal River,14010004,Roaring Fork,-0.03,-0.04,4.91,0,0,0,0,0,0,1,1,0,1,,0,0.08331491337,0,0,0,0.001700304354,0.08161460902
140100040705,Big Kline Creek-Crystal River,14010004,Roaring Fork,-0.01,0,4.78,0,0,0,0,0,0,1,0,1,1,,0,0.7387291777,0,0,0.004161854522,0.1477458355,0.5868214877
140100040706,Avalanche Creek,14010004,Roaring Fork,-0.14,0,4.92,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
140100040701,South Fork Crystal River,14010004,Roaring Fork,-0.06,0,4.79,0,0,0,0,0,0,2,1,1,2,,0,0.8166836809,0,0.001822954645,0.009114773224,0.113023188,0.6927227651
140100040802,Blue Creek-Roaring Fork River,14010004,Roaring Fork,0.01,-0.12,4.39,1,0,1,1,0,1,1,0,1,3,,0,6.737346504,0.35,0.1495225873,1.720098426,2.743798345,2.123927146
140100050101,Canyon Creek,14010005,Colorado Headwaters-Plateau,-0.23,-0.01,4.86,0,0,0,0,0,0,0,0,0,0,,0,0.09485475366,0,0,0.003744266592,0.01747324409,0.07363724297
140100050102,South Canyon Creek-Colorado River,14010005,Colorado Headwaters-Plateau,-1.73,0,4.7,0,0,0,0,0,0,0,0,0,0,,0,5.040291475,0.95,0.2711812108,1.115581348,1.926751403,1.726777513
140100050201,Deep Creek,14010005,Colorado Headwaters-Plateau,-0.02,0.29,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.4750340579,0,0,0,0.0331694604,0.4418645975
140100050202,Upper Elk Creek,14010005,Colorado Headwaters-Plateau,-2.25,0.55,4.9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050203,West Elk Creek,14010005,Colorado Headwaters-Plateau,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.941041905,0,0,0.005199126547,0.2911510866,0.6446916918
140100050204,Middle Elk Creek,14010005,Colorado Headwaters-Plateau,-0.74,0.01,4.83,0,0,0,0,0,0,0,0,0,0,,0,0.01124053336,0,0,0,0.007025333352,0.004215200011
140100050205,East Elk Creek,14010005,Colorado Headwaters-Plateau,-1.56,0,4.85,0,0,0,0,0,0,0,0,0,0,,0,0.1719871536,0,0,0.01930468051,0.1202155104,0.03246696267
140100050206,Lower Elk Creek,14010005,Colorado Headwaters-Plateau,-0.24,0,4.5,0,0,0,0,0,0,0,0,0,0,,0,8.350058538,3.18,0.06271951831,2.437698612,3.545743435,2.303896973
140100050301,Headwaters West Divide Creek,14010005,Colorado Headwaters-Plateau,-0.08,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050302,Upper West Divide Creek,14010005,Colorado Headwaters-Plateau,0,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050303,Alkali Creek,14010005,Colorado Headwaters-Plateau,0.04,0,4.76,0,0,0,0,0,0,0,0,0,0,,0,1.42721357,0,0,0,0.1740147693,1.253198801
140100050304,Middle West Divide Creek,14010005,Colorado Headwaters-Plateau,-0.04,0,4.62,0,0,0,0,0,0,0,0,0,0,,0,0.4390934844,0,0,0.005901794145,0.08380547686,0.3493862134
140100050305,Camp Creek-East Divide Creek,14010005,Colorado Headwaters-Plateau,-0.19,0,4.81,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050306,June Creek-East Divide Creek,14010005,Colorado Headwaters-Plateau,-0.01,0,4.52,0,0,0,0,0,0,0,0,0,0,,0,0.3009218111,0,0,0.005078849133,0.1079255441,0.1879174179
140100050307,Lower West Divide Creek,14010005,Colorado Headwaters-Plateau,0.03,0,4.46,0,0,0,0,0,0,0,0,0,0,,0,2.963199443,0,0,0.008706756443,0.5253076387,2.429185048
140100050308,Outlet Divide Creek,14010005,Colorado Headwaters-Plateau,0.06,0,4.84,0,0,0,0,0,0,0,0,0,0,,0,1.360921886,0,0,0.004501395433,0.2115655853,1.144854905
140100050401,West Mamm Creek,14010005,Colorado Headwaters-Plateau,-0.07,0,4.71,0,0,0,0,0,0,0,0,0,0,,0,0.7405550745,0,0,0,0.07519482295,0.6653602516
140100050402,Middle Mamm Creek,14010005,Colorado Headwaters-Plateau,0,0,4.6,0,0,0,0,0,0,0,0,0,0,,0,1.036053689,0,0,0.0220436955,0.2963652395,0.7176447536
140100050403,East Mamm Creek,14010005,Colorado Headwaters-Plateau,-0.07,0,4.82,0,0,0,0,0,0,0,0,0,0,,0,0.554879776,0,0,0.001666305634,0.1133087831,0.4399046873
140100050404,Outlet Mamm Creek,14010005,Colorado Headwaters-Plateau,0.06,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,1.117869911,0.16,0,0.1467371005,0.5896163492,0.3815164612
140100050501,West Rifle Creek,14010005,Colorado Headwaters-Plateau,-0.02,0,4.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050502,Middle Rifle Creek,14010005,Colorado Headwaters-Plateau,-0.24,0.27,4.63,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050503,East Rifle Creek,14010005,Colorado Headwaters-Plateau,-0.05,0.25,4.7,0,0,0,0,0,0,0,0,0,0,,0,1.11190961,0,0,0.008650403907,0.2661662741,0.837092932
140100050601,Alkali Creek,14010005,Colorado Headwaters-Plateau,0.25,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,1.06075217,0,0.002296000367,0.03444000551,0.3145520503,0.7094641135
140100050602,Garfield Creek,14010005,Colorado Headwaters-Plateau,0.12,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.5806451613,0,0,0.004663816557,0.1305868636,0.4453944812
140100050603,Dry Hollow Creek-Colorado River,14010005,Colorado Headwaters-Plateau,0.01,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,6.263050972,0.3,0.03610031641,0.9902812285,2.839183708,2.397485719
140100050604,Dry Creek-Colorado River,14010005,Colorado Headwaters-Plateau,0.34,-0.04,4.49,0,0,0,0,0,0,0,0,0,0,,0,6.474240771,0.8,0.173108042,1.216272156,2.931547059,2.153313514
140100050903,Blanc Canyon-Roan Canyon,14010005,Colorado Headwaters-Plateau,-0.03,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051101,Owens Creek,14010005,Colorado Headwaters-Plateau,0.32,0,4.66,0,0,0,0,0,0,0,0,0,0,,0,0.04304963623,0,0,0,0,0.04304963623
140100051102,Headwaters Buzzard Creek,14010005,Colorado Headwaters-Plateau,0.25,-0.01,4.82,0,0,0,0,0,0,0,0,0,0,,0,0.6305392197,0,0,0,0.003106104531,0.6274331152
140100051103,Hightower Creek-Buzzard Creek,14010005,Colorado Headwaters-Plateau,-0.15,0,4.88,0,0,0,0,0,0,0,0,0,0,,0,0.7601497979,0,0,0,0.01364053471,0.7465092632
140100051104,Middleton Creek,14010005,Colorado Headwaters-Plateau,0.03,0,4.71,0,0,0,0,0,0,0,0,0,0,,0,0.8984277514,0,0,0,0.09982530571,0.7986024457
140100051105,Harrison Creek-Buzzard Creek,14010005,Colorado Headwaters-Plateau,0.02,0,4.31,0,0,0,0,0,0,0,0,0,0,,0,0.8002520479,0,0,0,0.3759714346,0.4242806133
140100051106,Brush Creek,14010005,Colorado Headwaters-Plateau,-0.23,0,4.78,0,0,0,0,0,0,0,0,0,0,,0,0.5050008842,0,0,0,0.02947475978,0.4755261245
140100051107,Collier Creek-Buzzard Creek,14010005,Colorado Headwaters-Plateau,0,0,4.7,0,0,0,0,0,0,0,0,0,0,,0,1.15747283,0,0,0.001284653529,0.1978366435,0.9583515326
140100051108,Hawxhurst Creek,14010005,Colorado Headwaters-Plateau,-0.01,0,4.82,0,0,0,0,0,0,0,0,0,0,,0,0.4736470825,0,0,0.00503879875,0.1158923713,0.3527159125
140100051201,Leon Creek,14010005,Colorado Headwaters-Plateau,0.37,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051202,Vega Reservoir,14010005,Colorado Headwaters-Plateau,0.12,0.04,4.82,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051203,Salt Creek,14010005,Colorado Headwaters-Plateau,-0.06,0,4.76,0,0,0,0,0,0,0,0,0,0,,0,0.5894151594,0,0,0,0.1126046872,0.4768104722
140100051204,140100051204,14010005,Colorado Headwaters-Plateau,-0.05,-0.08,4.59,0,0,0,0,0,0,0,0,0,0,,0,2.760410852,0,0.01953779167,0.2149157084,0.8568717204,1.669085631
140100051301,Grove Creek,14010005,Colorado Headwaters-Plateau,0.03,0,4.66,0,0,0,0,0,0,0,0,0,0,,0,1.452836522,0,0,0.01745552199,0.2551191675,1.180261833
140100051302,Big Creek,14010005,Colorado Headwaters-Plateau,0.32,-0.01,4.69,0,0,0,0,0,0,0,0,0,0,,0,0.5551851892,0,0,0.002185768462,0.07322324346,0.4797761773
140100051304,Cottonwood Creek,14010005,Colorado Headwaters-Plateau,-0.01,-0.02,4.87,0,0,0,0,0,0,0,0,0,0,,0,0.4403161563,0,0,0.009335324869,0.09490913617,0.3360716953
140100051305,Bull Creek,14010005,Colorado Headwaters-Plateau,0.01,0,4.82,0,0,0,0,0,0,0,0,0,0,,0,0.6157822716,0,0,0.009122700319,0.1185951042,0.4880644671
140100051307,Coon Creek,14010005,Colorado Headwaters-Plateau,0,0,4.8,0,0,0,0,0,0,0,0,0,0,,0,1.765511842,0,0,0.01174398121,0.456057937,1.297709924
140100051308,Mesa Creek,14010005,Colorado Headwaters-Plateau,-0.03,0.01,4.61,0,0,0,0,0,0,0,0,0,0,,0,1.391156148,0,0.001026683504,0.04209402368,0.3572858595,0.9907495816
140100051409,Middle Jerry Creek,14010005,Colorado Headwaters-Plateau,-2.22,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051410,Lower Jerry Creek,14010005,Colorado Headwaters-Plateau,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051411,Rapid Creek,14010005,Colorado Headwaters-Plateau,0.24,0.02,4.88,0,0,0,0,0,0,0,0,0,0,,0,0.2252288229,0,0,0.01437630784,0.1182051978,0.09264731722
140100051412,Coal Canyon-Colorado River,14010005,Colorado Headwaters-Plateau,-0.03,0,4.6,0,0,0,0,0,0,0,0,0,0,,0,1.059891107,0,0.007259528131,0.1548699335,0.5577737447,0.3399879008
140100051502,Watson Creek-Colorado River,14010005,Colorado Headwaters-Plateau,-0.2,0.07,4.9,0,0,0,0,0,0,0,0,0,0,,0,12.94171303,0,0.1523305665,1.773237253,7.093861169,3.922284046
140100051503,Indian Wash-Colorado River,14010005,Colorado Headwaters-Plateau,0,-0.09,4.4,0,0,0,0,0,0,0,0,0,0,,0,36.89760145,1.75,3.077971178,12.02157955,16.30189281,5.496157906
140100051602,Leach Creek,14010005,Colorado Headwaters-Plateau,-0.02,-0.18,4.4,0,0,0,0,0,0,0,0,0,0,,0,34.85889121,2.28,3.367169697,8.790018007,14.31485347,8.386850031
140100051603,Limekiln Gulch,14010005,Colorado Headwaters-Plateau,-0.01,-0.1,4.63,0,0,0,0,0,0,0,0,0,0,,0,7.537213952,0.54,0.06850329556,1.009035029,4.162038066,2.297637562
140100051604,Persigo Wash,14010005,Colorado Headwaters-Plateau,0,-0.03,4.58,0,0,0,0,0,0,0,0,0,0,,0,5.498471064,0.21,0.2336137965,0.5944806366,3.021784961,1.64859167
140100051605,Pritchard Wash,14010005,Colorado Headwaters-Plateau,0,-0.02,4.77,0,0,0,0,0,0,0,0,0,0,,0,2.171462108,0,0.01235540317,0.1127430539,1.271062101,0.7753015491
140100051607,Adobe Creek,14010005,Colorado Headwaters-Plateau,0,0.03,4.69,0,0,0,0,0,0,0,0,0,0,,0,3.239354714,0,0.006461478817,0.1249219238,1.486140128,1.621831183
140100051609,Upper Big Walt Wash,14010005,Colorado Headwaters-Plateau,-0.02,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051610,Coal Gulch,14010005,Colorado Headwaters-Plateau,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051611,Lipan Wash,14010005,Colorado Headwaters-Plateau,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051612,Middle Big Salt Wash,14010005,Colorado Headwaters-Plateau,-0.05,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051614,Reed Wash,14010005,Colorado Headwaters-Plateau,0,0.04,4.31,0,0,0,0,0,0,0,0,0,0,,0,4.874731637,0,0.004857245553,0.2933776314,2.691885486,1.884611275
140100051701,South Canyon,14010005,Colorado Headwaters-Plateau,0.33,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051702,Upper West Salt Creek,14010005,Colorado Headwaters-Plateau,0.05,0.01,4.96,0,0,0,0,0,0,0,0,0,0,,0,1.044210637,0,0,0,0.1056091669,0.9386014706
140100051704,Middle West Salt Creek,14010005,Colorado Headwaters-Plateau,0.05,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,1.014459987,0,0,0,0.02457509658,0.9898848902
140100051801,Hay Canyon,14010005,Colorado Headwaters-Plateau,-0.03,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,1.15112276,0,0.0009780142399,0.01271418512,0.4205461232,0.7168844378
140100051803,Upper East Salt Creek,14010005,Colorado Headwaters-Plateau,0.04,0.02,4.97,0,0,0,0,0,0,0,0,0,0,,0,0.630793258,0,0,0,0.2129687849,0.4178244732
140100051804,Dry Canyon Wash,14010005,Colorado Headwaters-Plateau,-0.06,0.09,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051805,Middle East Salt Creek,14010005,Colorado Headwaters-Plateau,-0.01,0.04,5,0,0,0,0,0,0,0,0,0,0,,0,0.5230332437,0,0,0.0005817944869,0.1611570729,0.3612943764
140100051807,Lower East Salt Creek,14010005,Colorado Headwaters-Plateau,0,-0.16,4.49,0,0,0,0,0,0,0,0,0,0,,0,5.466013933,0,0.009414422896,0.4029372999,2.658633026,2.395029185
140100051902,Jones Canyon,14010005,Colorado Headwaters-Plateau,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100051904,Knowles Canyon,14010005,Colorado Headwaters-Plateau,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140100050504,Government Creek,14010005,Colorado Headwaters-Plateau,-0.02,-0.01,4.88,0,0,0,0,0,0,1,0,1,1,,0,2.81134402,0.08,0.04084463625,0.2396732429,1.584463625,0.9463625154
140100050505,Rifle Gap Reservoir,14010005,Colorado Headwaters-Plateau,-0.07,-0.01,4.67,0,0,0,0,0,0,1,0,1,1,,0,6.291318063,0.9,0.233164175,1.422301468,2.800713208,1.835139213
140100050703,Allenwater Creek-Colorado River,14010005,Colorado Headwaters-Plateau,0.13,-0.18,4.86,0,0,0,0,0,0,1,0,1,1,,0,8.247842529,1.45,0.07951129642,1.11897605,3.923203723,3.126151459
140100050801,East Middle Fork Parachute Creek,14010005,Colorado Headwaters-Plateau,-0.06,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
