HUC12,HUC12Name,HUC8,HUC8Name,HUC6,HUC6Name,HabitatConditionIndexWS2015,PHWAWatershedHealthIndexState2016),PHWAWatershedHealthIndexER2016,AquaticSpecies,AquaticAnimalSpecies, AquaticPlantSpecies,WetlandSpecies,WetlandAnimalSpecies,WetlandPlantSpecies,TerrestrialSpecies,TerrestrialAnimalSpecies,TerrestrialPlantSpecies,ReptileSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS
1.40802E+11,Long House Valley,14080204,Chinle,140802,Lower San Juan,5,0.911542911,0.898839294,1,0,1,1,1,0,2,1,1,17,21,,0
1.40802E+11,Wildcat Canyon-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.7,0.840699879,0.811900038,2,0,2,2,1,1,3,1,2,17,24,,0
1.40802E+11,Parrish Creek,14080204,Chinle,140802,Lower San Juan,4.76,0.841640267,0.809024772,0,0,0,1,1,0,1,1,0,17,19,0,0.020065938
1.40802E+11,Marsh Pass-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.76,0.873022278,0.82854297,1,0,1,0,0,0,1,0,1,17,19,,0
1.40802E+11,Town of Kayenta-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.54,0.789501222,0.620688338,0,0,0,0,0,0,0,0,0,18,18,0,0.006887394
1.40802E+11,Upper Church Rock Valley,14080204,Chinle,140802,Lower San Juan,4.9,0.902512753,0.85937463,0,0,0,0,0,0,0,0,0,17,17,0,0.006753309
1.40802E+11,Lower Church Rock Valley,14080204,Chinle,140802,Lower San Juan,4.99,0.923021014,0.855551832,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Porras Dikes-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.94,0.947238978,0.83381981,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Baby Rocks Mesa-Laguna Creek,14080204,Chinle,140802,Lower San Juan,5,0.970455086,0.912531878,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Greasewood Flat-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.67,0.853914715,0.736776694,0,0,0,0,0,0,1,0,1,18,19,,0
1.40802E+11,Dennehotso Canyon-Laguna Creek,14080204,Chinle,140802,Lower San Juan,4.75,0.877892647,0.764356267,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Carson Mesa,14080204,Chinle,140802,Lower San Juan,4.5,0.82739632,0.795627582,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Upper Trading Post Wash,14080204,Chinle,140802,Lower San Juan,4.69,0.876453324,0.854945033,0,0,0,0,0,0,0,0,0,19,19,,0
1.40802E+11,Dancing Rocks,14080204,Chinle,140802,Lower San Juan,4.75,0.889057293,0.833192272,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Lower Trading Post Wash,14080204,Chinle,140802,Lower San Juan,4.5,0.8202722,0.78572681,1,0,1,0,0,0,1,0,1,18,20,0,0.00829072
1.40802E+11,Setsiltso Springs-Chinle Wash,14080204,Chinle,140802,Lower San Juan,4.61,0.831902608,0.795671167,1,0,1,0,0,0,1,0,1,18,20,0,0.068592914
1.40802E+11,Sunnyside Spring-Chinle Wash,14080204,Chinle,140802,Lower San Juan,5,0.963383914,0.978843094,1,0,1,1,0,1,1,0,1,18,21,0,0.039141704
1.40802E+11,Wagon Canyon-Chinle Wash,14080204,Chinle,140802,Lower San Juan,4.93,0.920233096,0.829397106,1,0,1,0,0,0,1,0,1,18,20,0,0.027216883
1.40802E+11,White Rock Wash,14080204,Chinle,140802,Lower San Juan,5,0.928622832,0.926186461,0,0,0,0,0,0,1,0,1,18,19,,0
1.40802E+11,Toh Chin Lini Canyon,14080204,Chinle,140802,Lower San Juan,4.96,0.913420885,0.925242126,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Alcove Canyon,14080204,Chinle,140802,Lower San Juan,4.89,0.895761825,0.867515846,0,0,0,0,0,0,1,0,1,18,19,,0
1.40802E+11,Kit Sili Wash,14080204,Chinle,140802,Lower San Juan,4.88,0.913245806,0.814863878,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Walker Butte-Walker Creek,14080204,Chinle,140802,Lower San Juan,4.86,0.905091803,0.816182932,0,0,0,0,0,0,0,0,0,17,17,,0
1.40802E+11,Willow Spring Wash,14080204,Chinle,140802,Lower San Juan,5,0.930821832,0.942693166,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Hogansaani Spring-Walker Creek,14080204,Chinle,140802,Lower San Juan,4.96,0.931677738,0.856046007,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Walker Creek-Walker Creek Reservoir,14080204,Chinle,140802,Lower San Juan,4.94,0.917159515,0.919512708,2,0,2,1,0,1,2,0,2,18,23,,0
1.40802E+11,Mexican Water-Walker Creek,14080204,Chinle,140802,Lower San Juan,4.97,0.936684519,0.848181091,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Nokaito Bench,14080204,Chinle,140802,Lower San Juan,5,0.966398268,0.985060449,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Short Grass Canyon-Chinle Creek,14080204,Chinle,140802,Lower San Juan,4.93,0.9263741,0.831772901,0,0,0,0,0,0,0,0,0,18,18,0,0.047462825
1.40802E+11,Hosteen Tso Canyon,14080204,Chinle,140802,Lower San Juan,4.8,0.893053236,0.807103763,2,0,2,1,0,1,2,0,2,18,23,,0
1.40802E+11,Garnet Ridge-Chinle Creek,14080204,Chinle,140802,Lower San Juan,4.96,0.835690816,0.827865951,0,0,0,0,0,0,0,0,0,18,18,0,0.032664643
1.40802E+11,Little Capitan Valley,14080205,Lower San Juan,140802,Lower San Juan,4.64,0.862759379,0.808170185,0,0,0,0,0,0,1,0,1,18,19,100,0.004341618
1.40802E+11,West Gypsum Creek,14080205,Lower San Juan,140802,Lower San Juan,4.75,0.901810999,0.872746129,0,0,0,0,0,0,1,0,1,18,19,,0
1.40802E+11,Tse Biyi Yazzie-Gypsum Creek,14080205,Lower San Juan,140802,Lower San Juan,4.8,0.911979358,0.824163261,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Stagecoach Wash,14080205,Lower San Juan,140802,Lower San Juan,4.98,0.966268841,0.986873217,0,0,0,0,0,0,0,0,0,19,19,,0
1.40802E+11,Rooster Rock-Gypsum Creek,14080205,Lower San Juan,140802,Lower San Juan,4.99,0.951699414,0.897219004,0,0,0,0,0,0,0,0,0,19,19,,0
1.40802E+11,Cane Valley,14080205,Lower San Juan,140802,Lower San Juan,4.85,0.887552511,0.869715585,1,0,1,1,0,1,2,0,2,18,22,,0
1.40802E+11,Cane Valley Wash,14080205,Lower San Juan,140802,Lower San Juan,4.99,0.883483181,0.879619677,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Eagle Rock Wash-Gypsum Creek,14080205,Lower San Juan,140802,Lower San Juan,4.98,0.949165318,0.957494311,0,0,0,0,0,0,0,0,0,19,19,,0
1.40802E+11,Adahchijiyahi Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.91,0.878077325,0.859588276,2,0,2,1,0,1,2,0,2,18,23,,0
1.40802E+11,Todicheenie Bench,14080205,Lower San Juan,140802,Lower San Juan,5,0.929110262,0.937314195,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Laughing Canyon-Oljeto Wash,14080205,Lower San Juan,140802,Lower San Juan,4.68,0.869034388,0.756305262,2,0,2,1,0,1,2,0,2,18,23,,0
1.40802E+11,El Capitan Wash,14080205,Lower San Juan,140802,Lower San Juan,4.82,0.905914022,0.888718949,0,0,0,0,0,0,0,0,0,18,18,0,0.091008936
1.40802E+11,Oljeto Spring,14080205,Lower San Juan,140802,Lower San Juan,4.58,0.83928396,0.72666828,0,0,0,0,0,0,1,0,1,18,19,0,0.005870449
1.40802E+11,Mitchell Butte Wash,14080205,Lower San Juan,140802,Lower San Juan,4.9,0.849943194,0.837611633,0,0,0,0,0,0,2,0,2,18,20,0,0.0070549
1.40802E+11,Holiday Mesa-Oljeto Wash,14080205,Lower San Juan,140802,Lower San Juan,4.89,0.905993441,0.892958962,0,0,0,0,0,0,0,0,0,19,19,0,0.003318718
1.40802E+11,Cattle Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.98,0.928368038,0.92037343,0,0,0,1,1,0,1,1,0,18,20,,0
1.40802E+11,Upper Nokai Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.84,0.882841601,0.849560261,1,0,1,1,1,0,2,1,1,18,22,,0
1.40802E+11,Middle Nokai Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.86,0.805506126,0.782489493,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,East Fork Copper Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.96,0.934365312,0.935977413,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,West Fork Copper Canyon,14080205,Lower San Juan,140802,Lower San Juan,4.96,0.92170464,0.921850929,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Upper Piute Creek,14080205,Lower San Juan,140802,Lower San Juan,4.98,0.885826911,0.837291394,2,0,2,1,0,1,2,0,2,19,24,,0
1.40802E+11,Fullers Spring,14080205,Lower San Juan,140802,Lower San Juan,4.92,0.923877378,0.917185495,0,0,0,0,0,0,0,0,0,18,18,,0
1.40802E+11,Middle Piute Creek,14080205,Lower San Juan,140802,Lower San Juan,4.9,0.887468453,0.881165369,0,0,0,1,1,0,1,1,0,19,21,,0
1.40802E+11,Jackrabbit Canyon,14080205,Lower San Juan,140802,Lower San Juan,5,0.955245825,0.968803408,0,0,0,1,1,0,2,1,1,18,21,,0
1.40802E+11,Neskahi Wash,14080205,Lower San Juan,140802,Lower San Juan,4.77,0.891494692,0.861434864,1,1,0,0,0,0,0,0,0,19,20,,0
1.501E+11,Trail Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.92,0.908496031,0.907846809,0,0,0,0,0,0,1,0,1,25,26,,0
1.501E+11,Pasture Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.9,0.882442002,0.883212984,0,0,0,0,0,0,1,0,1,24,25,,0
1.501E+11,House Rock Canyon-House Rock Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.99,0.916077596,0.917510288,0,0,0,0,0,0,2,0,2,25,27,,0
1.501E+11,Rock Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.82,0.884570343,0.885307313,0,0,0,0,0,0,2,0,2,24,26,,0
1.501E+11,Hancock Spring-House Rock Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.959709188,0.960602013,0,0,0,0,0,0,2,0,2,25,27,,0
1.501E+11,Cane Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.87,0.904043534,0.832819933,0,0,0,1,1,0,4,1,3,24,29,,0
1.501E+11,Seegmiller Canyon-House Rock Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.942064823,0.933962155,0,0,0,0,0,0,1,0,1,24,25,,0
1.501E+11,Emmett Wash-House Rock Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.958477175,0.954667516,0,0,0,1,0,1,5,0,5,24,30,,0
1.501E+11,Tater Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.47,0.779286185,0.757705729,0,0,0,0,0,0,3,0,3,21,24,,0
1.501E+11,Upper North Canyon Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.78,0.856607111,0.810661681,1,1,0,0,0,0,3,0,3,21,25,,0
1.501E+11,Pleasant Valley Outlet,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.72,0.853379781,0.844975747,0,0,0,1,1,0,4,1,3,24,29,,0
1.501E+11,Middle North Canyon Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.96,0.929990098,0.924044857,0,0,0,0,0,0,1,0,1,24,25,,0
1.501E+11,Lower North Canyon Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.964847312,0.965316857,0,0,0,1,0,1,6,0,6,24,31,,0
1.501E+11,Jackass Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.95,0.921639028,0.910654276,0,0,0,1,0,1,3,0,3,24,28,,0
1.501E+11,Badger Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.86,0.867166094,0.761484345,0,0,0,0,0,0,2,0,2,23,25,,0
1.501E+11,Cathedral Wash-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.95,0.931865655,0.746454259,1,1,0,3,2,1,5,1,4,24,33,,0
1.501E+11,Soap Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.96,0.936491498,0.875174405,0,0,0,0,0,0,2,0,2,23,25,,0
1.501E+11,Tanner Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.92,0.90229519,0.815208949,0,0,0,1,0,1,3,0,3,23,27,,0
1.501E+11,Hanaa Ninadzidzahi-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.92,0.930077435,0.741168337,0,0,0,1,0,1,5,0,5,23,29,,0
1.501E+11,Tiger Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.932656849,0.922991545,0,0,0,0,0,0,3,0,3,23,26,,0
1.501E+11,Sheep Spring Wash-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.93,0.928865951,0.736494299,0,0,0,1,0,1,5,0,5,23,29,,0
1.501E+11,Hogansaani Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.943384445,0.872892594,0,0,0,0,0,0,0,0,0,23,23,,0
1.501E+11,Shinumo Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.97,0.931888722,0.921899806,0,0,0,0,0,0,5,0,5,23,28,,0
1.501E+11,Fence Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.88,0.910333274,0.880229468,1,1,0,0,0,0,2,0,2,21,24,,0
1.501E+11,South Canyon,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.97,0.938572237,0.935147916,0,0,0,2,1,1,4,0,4,23,29,,0
1.501E+11,To Hajisho-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.99,0.939588968,0.746034171,1,1,0,4,3,1,7,1,6,24,36,,0
1.501E+11,LeChe-e Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.953043762,0.9484435,0,0,0,0,0,0,0,0,0,24,24,,0
1.501E+11,Tatahatso Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.91,0.910992622,0.894940809,0,0,0,2,0,2,2,0,2,25,29,,0
1.501E+11,Tatahoysa Wash,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.970926113,0.964281949,0,0,0,1,0,1,1,0,1,25,27,,0
1.501E+11,Buck Farm Canyon-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.939628517,0.748473797,0,0,0,3,1,2,4,1,3,24,31,,0
1.501E+11,Nankoweap Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.9,0.894712038,0.861028095,0,0,0,2,1,1,2,1,1,25,29,,0
1.501E+11,Saddle Canyon-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.922932327,0.920127157,0,0,0,3,1,2,3,1,2,25,31,,0
1.501E+11,Kwagunt Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.96,0.877554112,0.875051089,0,0,0,1,1,0,1,1,0,25,27,,0
1.501E+11,Sixtymile Creek-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.88943328,0.887430539,1,1,0,2,1,1,2,1,1,25,30,,0
1.501E+11,Lava Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.890608583,0.887993975,0,0,0,1,1,0,2,1,1,25,28,,0
1.501E+11,Unkar Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,5,0.878650034,0.875952211,0,0,0,2,2,0,3,2,1,25,30,,0
1.501E+11,Tanner Canyon-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.94,0.859823481,0.683116803,1,1,0,1,1,0,1,1,0,25,28,,0
1.501E+11,Hance Creek-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.99,0.883543576,0.879838671,0,0,0,2,2,0,5,2,3,25,32,,0
1.501E+11,Clear Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.97,0.925654602,0.901955361,0,0,0,1,1,0,1,1,0,25,27,,0
1.501E+11,The Transept,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.71,0.832523577,0.813292559,0,0,0,1,1,0,3,1,2,23,27,,0
1.501E+11,Phantom Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.82,0.867313523,0.854242617,0,0,0,0,0,0,1,0,1,27,28,,0
1.501E+11,Bright Angel Creek,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.84,0.855177676,0.776885411,0,0,0,1,1,0,2,1,1,27,30,,0
1.501E+11,Grapevine Creek-Colorado River,15010001,Lower Colorado-Marble Canyon,150100,Lower Colorado-Lake Mead,4.99,0.874581832,0.870517788,0,0,0,1,1,0,4,2,2,27,32,,0
1.501E+11,Hermit Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.98,0.938036121,0.891604244,0,0,0,0,0,0,3,0,3,27,30,,0
1.501E+11,Trinity Creek-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.9,0.852278431,0.843345612,0,0,0,1,1,0,5,1,4,27,33,,0
1.501E+11,Crystal Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.95,0.914573389,0.887078363,0,0,0,0,0,0,1,0,1,27,28,,0
1.501E+11,Tuna Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.96,0.88835066,0.876588756,0,0,0,0,0,0,1,0,1,27,28,,0
1.501E+11,Slate Creek-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.94,0.866335468,0.861130034,0,0,0,1,1,0,2,1,1,27,30,,0
1.501E+11,Flint Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.89,0.860810435,0.845772138,0,0,0,0,0,0,1,0,1,27,28,,0
1.501E+11,White Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.96,0.893737566,0.82994949,0,0,0,0,0,0,0,0,0,28,28,,0
1.501E+11,Shinumo Creek (Local Drainage),15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.89,0.900260496,0.890131861,1,1,0,0,0,0,1,0,1,28,30,,0
1.501E+11,Turquoise Canyon-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.95,0.869708205,0.864996336,1,1,0,1,1,0,1,1,0,28,31,,0
1.501E+11,Royal Arch Creek-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.907122897,0.905018766,1,1,0,1,1,0,0,0,0,29,31,,0
1.501E+11,Fossil Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.896057878,0.894473737,1,1,0,0,0,0,0,0,0,30,31,,0
1.501E+11,Saddle Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.82,0.879344429,0.877785119,0,0,0,0,0,0,1,0,1,30,31,,0
1.501E+11,Tapeats Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.8,0.8892986,0.893947206,1,1,0,0,0,0,0,0,0,30,31,,0
1.501E+11,Bedrock Canyon-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.893980779,0.713492516,1,1,0,2,1,1,2,1,1,30,35,,0
1.501E+11,Deer Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.920278127,0.898907302,1,1,0,0,0,0,0,0,0,30,31,,0
1.501E+11,Hundred and Forty Mile Canyon-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.876222383,0.698327643,1,1,0,0,0,0,1,0,1,30,32,,0
1.501E+11,Albers Wash Headwaters,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.894369915,0.884029668,0,0,0,0,0,0,0,0,0,24,24,,0
1.501E+11,Upper Albers Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.95,0.867631985,0.756383247,0,0,0,0,0,0,0,0,0,25,25,,0
1.501E+11,Middle Albers Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.869951646,0.861779593,0,0,0,0,0,0,0,0,0,31,31,,0
1.501E+11,Lower Albers Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.98,0.8644211,0.857944187,2,1,1,1,0,1,1,0,1,31,35,,0
1.501E+11,Matkatamiba Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.79,0.869270274,0.826622863,1,0,1,1,0,1,2,0,2,30,34,,0
1.501E+11,Hundred and Fifty Mile Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.906727817,0.901371371,1,0,1,2,1,1,2,1,1,30,35,,0
1.501E+11,Olo Canyon-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.97,0.868399706,0.864814785,2,1,1,2,1,1,4,1,3,31,39,,0
1.501E+11,Tuckup Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.912178115,0.907844027,2,1,1,2,1,1,2,1,1,31,37,,0
1.501E+11,Pocket Point-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.97,0.874278828,0.870987051,2,1,1,1,0,1,2,0,2,31,36,,0
1.501E+11,Oak Tank,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.917277474,0.809139284,0,0,0,0,0,0,0,0,0,25,25,,0
1.501E+11,Upper Prospect Valley,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.98,0.895282299,0.879684803,0,0,0,0,0,0,0,0,0,24,24,,0
1.501E+11,Lower Prospect Valley,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.86,0.843667068,0.825245974,1,1,0,0,0,0,0,0,0,31,32,,0
1.501E+11,Fern Glen Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.915391148,0.911274452,2,1,1,2,1,1,2,1,1,31,37,,0
1.501E+11,Upper Mohawk Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.96,0.867203254,0.787531928,0,0,0,0,0,0,0,0,0,24,24,,0
1.501E+11,Lower Mohawk Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.910338616,0.908508767,1,1,0,0,0,0,0,0,0,31,32,,0
1.501E+11,Witch Pool,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.902552855,0.891988278,0,0,0,0,0,0,0,0,0,27,27,,0
1.501E+11,Upper Toroweap Valley,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.887911342,0.789973338,0,0,0,0,0,0,0,0,0,28,28,,0
1.501E+11,Middle Toroweap Valley,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.900770411,0.890918649,0,0,0,0,0,0,0,0,0,29,29,,0
1.501E+11,Lower Toroweap Valley,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.74,0.864440426,0.816879032,1,1,0,0,0,0,1,0,1,31,33,,0
1.501E+11,Cove Canyon-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.889582939,0.708773994,2,1,1,2,1,1,3,1,2,31,38,,0
1.501E+11,Snap Draw,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.863180039,0.841779567,0,0,0,0,0,0,0,0,0,26,26,,0
1.501E+11,East Fork Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.922014463,0.915535816,0,0,0,0,0,0,1,0,1,26,27,,0
1.501E+11,West Fork Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.89,0.894519563,0.88274288,0,0,0,0,0,0,0,0,0,26,26,,0
1.501E+11,Esplin Tank-Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.95,0.874155903,0.857481608,0,0,0,0,0,0,3,0,3,28,31,,0
1.501E+11,Agway Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.89441237,0.884669639,0,0,0,0,0,0,0,0,0,29,29,,0
1.501E+11,Ivanpatch Wash-Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.90561151,0.897701149,0,0,0,0,0,0,2,0,2,30,32,,0
1.501E+11,Pymn Canyon-Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.908269437,0.903406398,0,0,0,0,0,0,2,0,2,32,34,,0
1.501E+11,Andrus Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.900325981,0.891861956,0,0,0,0,0,0,1,0,1,32,33,,0
1.501E+11,Trail Canyon-Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.97,0.849157933,0.83687848,0,0,0,0,0,0,1,0,1,32,33,,0
1.501E+11,End Spring-Parashant Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.902126413,0.893497833,1,1,0,0,0,0,1,0,1,32,34,,0
1.501E+11,Road Canyon,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.97,0.841904525,0.819441916,0,0,0,0,0,0,1,0,1,29,30,,0
1.501E+11,Cold Spring Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.905567716,0.898630545,0,0,0,0,0,0,2,0,2,32,34,,0
1.501E+11,Upper Whitmore Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,4.92,0.834727046,0.817334515,0,0,0,0,0,0,2,0,2,32,34,,0
1.501E+11,Middle Whitmore Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.905142322,0.8958736,0,0,0,0,0,0,1,0,1,32,33,,0
1.501E+11,Lower Whitmore Wash,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.898719425,0.890623586,0,0,0,0,0,0,1,0,1,32,33,,0
1.501E+11,Hells Hollow-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.899670814,0.711833527,1,1,0,0,0,0,0,0,0,31,32,,0
1.501E+11,Hundred and Ninetythree Mile Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.90335981,0.892574803,1,1,0,0,0,0,0,0,0,31,32,,0
1.501E+11,Hundred and Ninetysix Mile Creek-Colorado River,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.905752234,0.717120097,1,1,0,0,0,0,0,0,0,32,33,,0
1.501E+11,Upper Diamond Creek,15010002,Grand Canyon,150100,Lower Colorado-Lake Mead,5,0.92962846,0.927362061,0,0,0,0,0,0,0,0,0,31,31,,0
